index,symbol,date,field,method,repaired_value,confidence,note
1964,FUT2,2023-09-26 00:00:00,OHLC_all,last_traded_settlement,72.6,high,Futures settlement price (no trading)
2052,FUT2,2023-10-06 00:00:00,OHLC_all,last_traded_settlement,72.175,high,Futures settlement price (no trading)
2125,FUT2,2023-10-17 00:00:00,OHLC_all,last_traded_settlement,73.225,high,Futures settlement price (no trading)
2181,FUT2,2023-10-25 00:00:00,OHLC_all,last_traded_settlement,69.5,high,Futures settlement price (no trading)
2296,FUT2,2023-11-10 00:00:00,OHLC_all,last_traded_settlement,75.175,high,Futures settlement price (no trading)
2348,FUT2,2023-11-17 00:00:00,OHLC_all,last_traded_settlement,75500.0,high,Futures settlement price (no trading)
2380,FUT2,2023-11-22 00:00:00,OHLC_all,last_traded_settlement,72225.0,high,Futures settlement price (no trading)
2412,FUT2,2023-11-28 00:00:00,OHLC_all,last_traded_settlement,66900.0,high,Futures settlement price (no trading)
2463,FUT2,2023-12-05 00:00:00,OHLC_all,last_traded_settlement,70725.0,high,Futures settlement price (no trading)
2493,FUT2,2023-12-08 00:00:00,OHLC_all,last_traded_settlement,67750.0,high,Futures settlement price (no trading)
2544,FUT2,2023-12-15 00:00:00,OHLC_all,last_traded_settlement,70475.0,high,Futures settlement price (no trading)
2606,FUT2,2023-12-27 00:00:00,OHLC_all,last_traded_settlement,76125.0,high,Futures settlement price (no trading)
2690,FUT2,2024-01-10 00:00:00,OHLC_all,last_traded_settlement,78.475,high,Futures settlement price (no trading)
2709,FUT2,2024-01-12 00:00:00,OHLC_all,last_traded_settlement,79.175,high,Futures settlement price (no trading)
2777,FUT2,2024-01-24 00:00:00,OHLC_all,last_traded_settlement,80.375,high,Futures settlement price (no trading)
2815,FUT2,2024-01-30 00:00:00,OHLC_all,last_traded_settlement,83.425,high,Futures settlement price (no trading)
2836,FUT2,2024-02-01 00:00:00,OHLC_all,last_traded_settlement,84.975,high,Futures settlement price (no trading)
2867,FUT2,2024-02-06 00:00:00,OHLC_all,last_traded_settlement,82.35,high,Futures settlement price (no trading)
2887,FUT2,2024-02-08 00:00:00,OHLC_all,last_traded_settlement,81.175,high,Futures settlement price (no trading)
2930,FUT2,2024-02-14 00:00:00,OHLC_all,last_traded_settlement,81.075,high,Futures settlement price (no trading)
2995,FUT2,2024-02-23 00:00:00,OHLC_all,last_traded_settlement,90.65,high,Futures settlement price (no trading)
3083,FUT2,2024-03-06 00:00:00,OHLC_all,last_traded_settlement,91.725,high,Futures settlement price (no trading)
3138,FUT2,2024-03-13 00:00:00,OHLC_all,last_traded_settlement,92.125,high,Futures settlement price (no trading)
3160,FUT2,2024-03-15 00:00:00,OHLC_all,last_traded_settlement,91.425,high,Futures settlement price (no trading)
3193,FUT2,2024-03-20 00:00:00,OHLC_all,last_traded_settlement,92.0,high,Futures settlement price (no trading)
3237,FUT2,2024-03-26 00:00:00,OHLC_all,last_traded_settlement,92.15,high,Futures settlement price (no trading)
3293,FUT2,2024-04-03 00:00:00,OHLC_all,last_traded_settlement,93.6,high,Futures settlement price (no trading)
3372,FUT2,2024-04-12 00:00:00,OHLC_all,last_traded_settlement,97.1,high,Futures settlement price (no trading)
3413,FUT2,2024-04-18 00:00:00,OHLC_all,last_traded_settlement,102.55,high,Futures settlement price (no trading)
3474,FUT2,2024-04-26 00:00:00,OHLC_all,last_traded_settlement,105.1,high,Futures settlement price (no trading)
3515,FUT2,2024-05-02 00:00:00,OHLC_all,last_traded_settlement,100.625,high,Futures settlement price (no trading)
3560,FUT2,2024-05-08 00:00:00,OHLC_all,last_traded_settlement,98.35,high,Futures settlement price (no trading)
3655,FUT2,2024-05-21 00:00:00,OHLC_all,last_traded_settlement,99.875,high,Futures settlement price (no trading)
3677,FUT2,2024-05-23 00:00:00,OHLC_all,last_traded_settlement,98.025,high,Futures settlement price (no trading)
3760,FUT2,2024-06-05 00:00:00,OHLC_all,last_traded_settlement,93.825,high,Futures settlement price (no trading)
3826,FUT2,2024-06-13 00:00:00,OHLC_all,last_traded_settlement,93.575,high,Futures settlement price (no trading)
3921,FUT2,2024-06-28 00:00:00,OHLC_all,last_traded_settlement,87.95,high,Futures settlement price (no trading)
3949,FUT2,2024-07-03 00:00:00,OHLC_all,last_traded_settlement,89.5,high,Futures settlement price (no trading)
4014,FUT2,2024-07-12 00:00:00,OHLC_all,last_traded_settlement,86.85,high,Futures settlement price (no trading)
4034,FUT2,2024-07-16 00:00:00,OHLC_all,last_traded_settlement,88.325,high,Futures settlement price (no trading)
4056,FUT2,2024-07-18 00:00:00,OHLC_all,last_traded_settlement,73.475,high,Futures settlement price (no trading)
4155,FUT2,2024-07-31 00:00:00,OHLC_all,last_traded_settlement,74.625,high,Futures settlement price (no trading)
4210,FUT2,2024-08-07 00:00:00,OHLC_all,last_traded_settlement,76.275,high,Futures settlement price (no trading)
4232,FUT2,2024-08-09 00:00:00,OHLC_all,last_traded_settlement,73.55,high,Futures settlement price (no trading)
4265,FUT2,2024-08-14 00:00:00,OHLC_all,last_traded_settlement,72.95,high,Futures settlement price (no trading)
4311,FUT2,2024-08-21 00:00:00,OHLC_all,last_traded_settlement,68.225,high,Futures settlement price (no trading)
4330,FUT2,2024-08-23 00:00:00,OHLC_all,last_traded_settlement,70.325,high,Futures settlement price (no trading)
4359,FUT2,2024-08-28 00:00:00,OHLC_all,last_traded_settlement,71.625,high,Futures settlement price (no trading)
4445,FUT2,2024-09-11 00:00:00,OHLC_all,last_traded_settlement,71.2,high,Futures settlement price (no trading)
4465,FUT2,2024-09-13 00:00:00,OHLC_all,last_traded_settlement,71.675,high,Futures settlement price (no trading)
4497,FUT2,2024-09-18 00:00:00,OHLC_all,last_traded_settlement,73.775,high,Futures settlement price (no trading)
4562,FUT2,2024-09-26 00:00:00,OHLC_all,last_traded_settlement,74.8,high,Futures settlement price (no trading)
4627,FUT2,2024-10-04 00:00:00,OHLC_all,last_traded_settlement,76.375,high,Futures settlement price (no trading)
4648,FUT2,2024-10-08 00:00:00,OHLC_all,last_traded_settlement,76.875,high,Futures settlement price (no trading)
4710,FUT2,2024-10-16 00:00:00,OHLC_all,last_traded_settlement,79.175,high,Futures settlement price (no trading)
4791,FUT2,2024-10-29 00:00:00,OHLC_all,last_traded_settlement,84.05,high,Futures settlement price (no trading)
4809,FUT2,2024-10-31 00:00:00,OHLC_all,last_traded_settlement,85.6,high,Futures settlement price (no trading)
4845,FUT2,2024-11-06 00:00:00,OHLC_all,last_traded_settlement,84.5,high,Futures settlement price (no trading)
4890,FUT2,2024-11-13 00:00:00,OHLC_all,last_traded_settlement,86.35,high,Futures settlement price (no trading)
4958,FUT2,2024-11-22 00:00:00,OHLC_all,last_traded_settlement,84.65,high,Futures settlement price (no trading)
5035,FUT2,2024-12-04 00:00:00,OHLC_all,last_traded_settlement,87.85,high,Futures settlement price (no trading)
5130,FUT2,2024-12-17 00:00:00,OHLC_all,last_traded_settlement,88.3,high,Futures settlement price (no trading)
5148,FUT2,2024-12-19 00:00:00,OHLC_all,last_traded_settlement,88.9,high,Futures settlement price (no trading)
5210,FUT2,2024-12-31 00:00:00,OHLC_all,last_traded_settlement,87.075,high,Futures settlement price (no trading)
5275,FUT2,2025-01-10 00:00:00,OHLC_all,last_traded_settlement,87.775,high,Futures settlement price (no trading)
5305,FUT2,2025-01-15 00:00:00,OHLC_all,last_traded_settlement,90.425,high,Futures settlement price (no trading)
5382,FUT2,2025-01-28 00:00:00,OHLC_all,last_traded_settlement,89.65,high,Futures settlement price (no trading)
5414,FUT2,2025-01-31 00:00:00,OHLC_all,last_traded_settlement,91.75,high,Futures settlement price (no trading)
5468,FUT2,2025-02-07 00:00:00,OHLC_all,last_traded_settlement,91.7,high,Futures settlement price (no trading)
5553,FUT2,2025-02-20 00:00:00,OHLC_all,last_traded_settlement,93.625,high,Futures settlement price (no trading)
5603,FUT2,2025-02-27 00:00:00,OHLC_all,last_traded_settlement,92.375,high,Futures settlement price (no trading)
5658,FUT2,2025-03-06 00:00:00,OHLC_all,last_traded_settlement,87.35,high,Futures settlement price (no trading)
5724,FUT2,2025-03-14 00:00:00,OHLC_all,last_traded_settlement,88.825,high,Futures settlement price (no trading)
5746,FUT2,2025-03-18 00:00:00,OHLC_all,last_traded_settlement,91.525,high,Futures settlement price (no trading)
5779,FUT2,2025-03-21 00:00:00,OHLC_all,last_traded_settlement,88.6,high,Futures settlement price (no trading)
5812,FUT2,2025-03-26 00:00:00,OHLC_all,last_traded_settlement,88.975,high,Futures settlement price (no trading)
5878,FUT2,2025-04-03 00:00:00,OHLC_all,last_traded_settlement,89.075,high,Futures settlement price (no trading)
5911,FUT2,2025-04-08 00:00:00,OHLC_all,last_traded_settlement,84.2,high,Futures settlement price (no trading)
5944,FUT2,2025-04-11 00:00:00,OHLC_all,last_traded_settlement,86.5,high,Futures settlement price (no trading)
6064,FUT2,2025-04-29 00:00:00,OHLC_all,last_traded_settlement,101.25,high,Futures settlement price (no trading)
6121,FUT2,2025-05-06 00:00:00,OHLC_all,last_traded_settlement,99.0,high,Futures settlement price (no trading)
6234,FUT2,2025-05-20 00:00:00,OHLC_all,last_traded_settlement,103.5,high,Futures settlement price (no trading)
6256,FUT2,2025-05-22 00:00:00,OHLC_all,last_traded_settlement,102.675,high,Futures settlement price (no trading)
6334,FUT2,2025-06-03 00:00:00,OHLC_all,last_traded_settlement,104.8,high,Futures settlement price (no trading)
6370,FUT2,2025-06-06 00:00:00,OHLC_all,last_traded_settlement,104.6,high,Futures settlement price (no trading)
6418,FUT2,2025-06-12 00:00:00,OHLC_all,last_traded_settlement,108.875,high,Futures settlement price (no trading)
6494,FUT2,2025-06-24 00:00:00,OHLC_all,last_traded_settlement,112.825,high,Futures settlement price (no trading)
6527,FUT2,2025-06-27 00:00:00,OHLC_all,last_traded_settlement,110.275,high,Futures settlement price (no trading)
6560,FUT2,2025-07-02 00:00:00,OHLC_all,last_traded_settlement,106.975,high,Futures settlement price (no trading)
6615,FUT2,2025-07-10 00:00:00,OHLC_all,last_traded_settlement,107.525,high,Futures settlement price (no trading)
6672,FUT2,2025-07-17 00:00:00,OHLC_all,last_traded_settlement,88.65,high,Futures settlement price (no trading)
6726,FUT2,2025-07-24 00:00:00,OHLC_all,last_traded_settlement,90.85,high,Futures settlement price (no trading)
6780,FUT2,2025-07-31 00:00:00,OHLC_all,last_traded_settlement,89.3,high,Futures settlement price (no trading)
31,FUT3,2023-01-06 00:00:00,OHLC_all,last_traded_settlement,97.825,high,Futures settlement price (no trading)
120,FUT3,2023-01-20 00:00:00,OHLC_all,last_traded_settlement,92.75,high,Futures settlement price (no trading)
140,FUT3,2023-01-24 00:00:00,OHLC_all,last_traded_settlement,93.325,high,Futures settlement price (no trading)
260,FUT3,2023-02-09 00:00:00,OHLC_all,last_traded_settlement,93.875,high,Futures settlement price (no trading)
308,FUT3,2023-02-16 00:00:00,OHLC_all,last_traded_settlement,104.1,high,Futures settlement price (no trading)
446,FUT3,2023-03-09 00:00:00,OHLC_all,last_traded_settlement,100.4,high,Futures settlement price (no trading)
479,FUT3,2023-03-14 00:00:00,OHLC_all,last_traded_settlement,102.85,high,Futures settlement price (no trading)
501,FUT3,2023-03-16 00:00:00,OHLC_all,last_traded_settlement,98.0,high,Futures settlement price (no trading)
534,FUT3,2023-03-21 00:00:00,OHLC_all,last_traded_settlement,91.85,high,Futures settlement price (no trading)
600,FUT3,2023-03-29 00:00:00,OHLC_all,last_traded_settlement,92.55,high,Futures settlement price (no trading)
763,FUT3,2023-04-20 00:00:00,OHLC_all,last_traded_settlement,89.45,high,Futures settlement price (no trading)
802,FUT3,2023-04-26 00:00:00,OHLC_all,last_traded_settlement,89.95,high,Futures settlement price (no trading)
853,FUT3,2023-05-03 00:00:00,OHLC_all,last_traded_settlement,91.4,high,Futures settlement price (no trading)
874,FUT3,2023-05-05 00:00:00,OHLC_all,last_traded_settlement,88.225,high,Futures settlement price (no trading)
894,FUT3,2023-05-09 00:00:00,OHLC_all,last_traded_settlement,85.35,high,Futures settlement price (no trading)
982,FUT3,2023-05-19 00:00:00,OHLC_all,last_traded_settlement,83.825,high,Futures settlement price (no trading)
1017,FUT3,2023-05-24 00:00:00,OHLC_all,last_traded_settlement,80.25,high,Futures settlement price (no trading)
1065,FUT3,2023-05-31 00:00:00,OHLC_all,last_traded_settlement,78.8,high,Futures settlement price (no trading)
1112,FUT3,2023-06-06 00:00:00,OHLC_all,last_traded_settlement,81.675,high,Futures settlement price (no trading)
1136,FUT3,2023-06-08 00:00:00,OHLC_all,last_traded_settlement,83.35,high,Futures settlement price (no trading)
1184,FUT3,2023-06-14 00:00:00,OHLC_all,last_traded_settlement,87.425,high,Futures settlement price (no trading)
1255,FUT3,2023-06-23 00:00:00,OHLC_all,last_traded_settlement,79.875,high,Futures settlement price (no trading)
1303,FUT3,2023-06-29 00:00:00,OHLC_all,last_traded_settlement,79.4,high,Futures settlement price (no trading)
1351,FUT3,2023-07-06 00:00:00,OHLC_all,last_traded_settlement,80.525,high,Futures settlement price (no trading)
1387,FUT3,2023-07-11 00:00:00,OHLC_all,last_traded_settlement,81.125,high,Futures settlement price (no trading)
1411,FUT3,2023-07-13 00:00:00,OHLC_all,last_traded_settlement,82.5,high,Futures settlement price (no trading)
1479,FUT3,2023-07-21 00:00:00,OHLC_all,last_traded_settlement,77.3,high,Futures settlement price (no trading)
1523,FUT3,2023-07-27 00:00:00,OHLC_all,last_traded_settlement,76.15,high,Futures settlement price (no trading)
1715,FUT3,2023-08-22 00:00:00,OHLC_all,last_traded_settlement,77.925,high,Futures settlement price (no trading)
1795,FUT3,2023-09-01 00:00:00,OHLC_all,last_traded_settlement,78.675,high,Futures settlement price (no trading)
1932,FUT3,2023-09-21 00:00:00,OHLC_all,last_traded_settlement,80.75,high,Futures settlement price (no trading)
1976,FUT3,2023-09-27 00:00:00,OHLC_all,last_traded_settlement,75.775,high,Futures settlement price (no trading)
2031,FUT3,2023-10-04 00:00:00,OHLC_all,last_traded_settlement,72.8,high,Futures settlement price (no trading)
2053,FUT3,2023-10-06 00:00:00,OHLC_all,last_traded_settlement,75.975,high,Futures settlement price (no trading)
2075,FUT3,2023-10-10 00:00:00,OHLC_all,last_traded_settlement,76.65,high,Futures settlement price (no trading)
2126,FUT3,2023-10-17 00:00:00,OHLC_all,last_traded_settlement,73.225,high,Futures settlement price (no trading)
2218,FUT3,2023-10-31 00:00:00,OHLC_all,last_traded_settlement,79.55,high,Futures settlement price (no trading)
2287,FUT3,2023-11-09 00:00:00,OHLC_all,last_traded_settlement,80.6,high,Futures settlement price (no trading)
2328,FUT3,2023-11-15 00:00:00,OHLC_all,last_traded_settlement,81.7,high,Futures settlement price (no trading)
2433,FUT3,2023-11-30 00:00:00,OHLC_all,last_traded_settlement,76.425,high,Futures settlement price (no trading)
2474,FUT3,2023-12-06 00:00:00,OHLC_all,last_traded_settlement,76.15,high,Futures settlement price (no trading)
2536,FUT3,2023-12-14 00:00:00,OHLC_all,last_traded_settlement,74.525,high,Futures settlement price (no trading)
2571,FUT3,2023-12-20 00:00:00,OHLC_all,last_traded_settlement,84.35,high,Futures settlement price (no trading)
2624,FUT3,2023-12-29 00:00:00,OHLC_all,last_traded_settlement,81.4,high,Futures settlement price (no trading)
2644,FUT3,2024-01-03 00:00:00,OHLC_all,last_traded_settlement,79.95,high,Futures settlement price (no trading)
2691,FUT3,2024-01-10 00:00:00,OHLC_all,last_traded_settlement,84.475,high,Futures settlement price (no trading)
2749,FUT3,2024-01-19 00:00:00,OHLC_all,last_traded_settlement,84.1,high,Futures settlement price (no trading)
2768,FUT3,2024-01-23 00:00:00,OHLC_all,last_traded_settlement,83.7,high,Futures settlement price (no trading)
2868,FUT3,2024-02-06 00:00:00,OHLC_all,last_traded_settlement,87.125,high,Futures settlement price (no trading)
2931,FUT3,2024-02-14 00:00:00,OHLC_all,last_traded_settlement,85.975,high,Futures settlement price (no trading)
2952,FUT3,2024-02-16 00:00:00,OHLC_all,last_traded_settlement,97.65,high,Futures settlement price (no trading)
2973,FUT3,2024-02-21 00:00:00,OHLC_all,last_traded_settlement,98.1,high,Futures settlement price (no trading)
3040,FUT3,2024-02-29 00:00:00,OHLC_all,last_traded_settlement,99.525,high,Futures settlement price (no trading)
3095,FUT3,2024-03-07 00:00:00,OHLC_all,last_traded_settlement,100.725,high,Futures settlement price (no trading)
3150,FUT3,2024-03-14 00:00:00,OHLC_all,last_traded_settlement,101.825,high,Futures settlement price (no trading)
3294,FUT3,2024-04-03 00:00:00,OHLC_all,last_traded_settlement,103.65,high,Futures settlement price (no trading)
3339,FUT3,2024-04-09 00:00:00,OHLC_all,last_traded_settlement,107.975,high,Futures settlement price (no trading)
3373,FUT3,2024-04-12 00:00:00,OHLC_all,last_traded_settlement,105.7,high,Futures settlement price (no trading)
3424,FUT3,2024-04-19 00:00:00,OHLC_all,last_traded_settlement,104.25,high,Futures settlement price (no trading)
3465,FUT3,2024-04-25 00:00:00,OHLC_all,last_traded_settlement,110.0,high,Futures settlement price (no trading)
3506,FUT3,2024-05-01 00:00:00,OHLC_all,last_traded_settlement,105.7,high,Futures settlement price (no trading)
