Symbol,Timestamp,Open,High,Low,Close,Volume,Open Interest,Date
FUT5,45645.0,101.125,101.475,100.675,100.75,0.0,0.0,2024-12-19
FUT6,45645.0,100.0,100.4,99.35,99.4,2880.0,21503.0,2024-12-19
FUT7,45645.0,822500.0,825500.0,812249.9999999999,815000.0,2565.0,13567.0,2024-12-19
FUT8,45645.0,73.3,73.3,72.025,72.675,1474.0,4350.0,2024-12-19
FUT9,45645.0,75825.0,76100.0,75825.0,75950.0,100.0,775.0,2024-12-19
FUT1,45646.0,84.05,86.0,83.675,85.95,24625.0,121217.0,2024-12-20
FUT7,45646.0,8180.0,8262.5,8132.5,8255.0,1375.0,13652.0,2024-12-20
FUT8,45646.0,72.9,73.725,72.475,73.725,518.0,4398.0,2024-12-20
FUT2,45649.0,90.325,90.7,88.375,89.575,10868.0,85617.0,2024-12-23
FUT3,45649.0,93.35,93.35,92.35,92.825,17.0,5019.0,2024-12-23
FUT4,45649.0,10202.5,10225.0,10025.0,10122.5,5969.0,45672.0,2024-12-23
FUT5,45649.0,101.875,102.175,100.3,101.175,0.0,0.0,2024-12-23
FUT6,45649.0,100.4,100.75,99.0,99.775,1910.0,21442.0,2024-12-23
FUT8,45649.0,73.85,73.9,72.725,72.95,333.0,4514.0,2024-12-23
FUT2,45650.0,89.325,89.375,88.35,89.05,8223.0,85846.0,2024-12-24
FUT4,45650.0,10080.0,10147.5,9997.5,10112.5,5948.0,46868.0,2024-12-24
FUT5,45650.0,101.0,101.475,100.075,101.15,1815.0,22557.0,2024-12-24
FUT6,45650.0,99.7,100.1,98.775,99.85,1068.0,21315.0,2024-12-24
FUT1,45652.0,84.35,84.7,83.7,84.15,11047.0,117020.0,2024-12-26
FUT3,45652.0,92.9,93.3,92.55,93.3,35.0,5050.0,2024-12-26
FUT4,45652.0,10125.0,10180.0,10060.0,10152.5,4272.0,47697.0,2024-12-26
FUT5,45652.0,101.35,101.8,100.8,101.525,0.0,0.0,2024-12-26
FUT1,45653.0,84.2,84.975,83.625,84.175,16136.0,115738.0,2024-12-27
FUT4,45653.0,10175.0,10235.0,10127.5,10210.0,4064.0,2632782.6492530582,2024-12-27
FUT6,45653.0,100.3,100.975,100.05,100.75,1046.0,21611.0,2024-12-27
FUT8,45653.0,73.55,74.075,73.3,73.975,121.0,4720.0,2024-12-27
FUT9,45653.0,76950.0,77250.0,76950.0,77250.0,12.0,792.0,2024-12-27
FUT2,45656.0,89.45,89.575,86.475,87.075,15348.0,86347.0,2024-12-30
FUT4,45656.0,10200.0,10200.0,9937.5,9962.5,10052.0,47536.0,2024-12-30
FUT5,45656.0,101.975,101.975,99.575,99.875,3682.0,23187.0,2024-12-30
FUT6,45656.0,100.7,100.7,98.4,98.65,2616.0,21338.0,2024-12-30
FUT9,45656.0,76375.0,77000.0,76250.0,77000.0,44.0,792.0,2024-12-30
FUT6,45657.0,98.825,98.975,97.4,98.45,1919.0,20982.0,2024-12-31
FUT5,45659.0,98.8,100.15,98.75,99.75,2889.0,23260.0,2025-01-02
FUT7,45659.0,8107.5,8207.5,8092.5,8180.0,1591.0,14246.0,2025-01-02
FUT8,45659.0,72.5,73.325,72.5,73.275,392.0,398205.7317570005,2025-01-02
FUT1,45660.0,80.6,81.5,79.5,80.8,27858.0,100472.0,2025-01-03
FUT2,45660.0,86.15,86.575,85.075,85.8,14083.0,86494.0,2025-01-03
FUT3,45660.0,90.5,90.85,89.9,90.575,301.0,4777.0,2025-01-03
FUT6,45660.0,98.4,99.2,97.45,98.075,2042.0,20975.0,2025-01-03
FUT3,45663.0,90.4,90.85,89.85,90.7,269.0,4726.0,2025-01-06
FUT4,45663.0,9832.5,9932.5,9797.5,9907.5,8779.0,48517.0,2025-01-06
FUT5,45663.0,98.875,99.775,98.375,99.575,4040.0,23680.0,2025-01-06
FUT9,45663.0,76625.0,76800.0,76600.0,76600.0,0.0,0.0,2025-01-06
FUT1,45664.0,79.625,80.175,78.825,79.175,32213.0,92918.0,2025-01-07
FUT2,45664.0,85.875,86.3,85.225,85.7,16982.0,90610.0,2025-01-07
FUT6,45664.0,98.45,99.25,98.175,99.05,2197.0,20731.0,2025-01-07
FUT8,45664.0,73.5,74.425,73.225,74.375,385.0,5425.0,2025-01-07
FUT9,45664.0,77475.0,77725.0,77475.0,77600.0,51.0,811.0,2025-01-07
FUT3,45665.0,90.75,91.125,89.575,89.575,376.0,4722.0,2025-01-08
FUT5,45665.0,100.05,100.35,98.9,99.45,6417.0,23999.0,2025-01-08
FUT7,45665.0,8265.0,8287.5,8222.5,8272.5,3095.0,14961.0,2025-01-08
FUT8,45665.0,74.25,74.5,73.775,74.35,1282.0,5720.0,2025-01-08
FUT2,45666.0,85.725,87.9,85.725,87.775,21349.0,96053.0,2025-01-09
FUT4,45666.0,9945.0,10085.0,9945.0,10075.0,8598.0,49336.0,2025-01-09
FUT5,45666.0,99.9,101.025,99.9,100.9,3266.0,24019.0,2025-01-09
FUT9,45666.0,77900.0,77900.0,77400.0,77700.0,148.0,941.0,2025-01-09
FUT1,45667.0,81.775,83.0,81.475,82.5,38468.0,64619.0,2025-01-10
FUT3,45667.0,92.15,93.875,92.05,93.525,283.0,4747.0,2025-01-10
FUT5,45667.0,100.7,102.75,100.7,102.525,5001.0,24671.0,2025-01-10
FUT6,45667.0,99.45,101.075,99.375,100.85,4866.0,20181.0,2025-01-10
FUT7,45667.0,8350.0,8400.0,8292.5,8370.0,3025.0,17026.0,2025-01-10
FUT8,45667.0,74.8,74.9,74.025,74.675,1020.0,6607.0,2025-01-10
FUT9,45667.0,77700.0,77750.0,77500.0,77750.0,211.0,1065.0,2025-01-10
FUT2,45670.0,89.0,90.125,88.45,89.3,25143.0,106750.0,2025-01-13
FUT4,45670.0,10260.0,10350.0,10220.0,10255.0,10008.0,52054.0,2025-01-13
FUT5,45670.0,102.6,103.375,102.325,102.7,3669.0,25118.0,2025-01-13
FUT8,45670.0,74.85,75.2,74.675,75.1,635.0,6714.0,2025-01-13
FUT9,45670.0,77725.0,78025.0,77725.0,78025.0,71.0,1086.0,2025-01-13
FUT1,45671.0,83.175,83.875,82.9,83.6,27270.0,54851.0,2025-01-14
FUT2,45671.0,89.5,90.625,89.0,90.425,26159.0,114083.0,2025-01-14
FUT3,45671.0,94.2,95.275,94.2,95.125,173.0,4799.0,2025-01-14
FUT4,45671.0,10257.5,10372.5,10235.0,10345.0,0.0,0.0,2025-01-14
FUT5,45671.0,102.625,103.8,102.625,103.575,0.0,0.0,2025-01-14
FUT9,45671.0,78.0,78.25,77.8,78.25,471.0,1432.0,2025-01-14
FUT10,45672.0,81750.0,81750.0,81750.0,81750.0,0.0,0.0,2025-01-15
FUT3,45672.0,95.1,95.75,95.05,95.475,296.0,4902.0,2025-01-15
FUT4,45672.0,10355.0,10420.0,10325.0,10410.0,9451.0,53703.0,2025-01-15
FUT9,45672.0,78.375,78.55,78.2,78.225,435.0,1696.0,2025-01-15
FUT1,45673.0,83.0,83.225,82.025,82.225,0.0,0.0,2025-01-16
FUT3,45673.0,95.2,95.35,94.575,95.275,210.0,379960.57993136346,2025-01-16
FUT4,45673.0,10392.5,10412.5,10330.0,10390.0,7656.0,54168.0,2025-01-16
FUT6,45673.0,102.6,102.725,102.0,102.65,4186.0,21780.0,2025-01-16
FUT1,45674.0,82.3,82.3,80.85,81.075,20733.0,46910.0,2025-01-17
FUT2,45674.0,90.4,90.5,88.05,88.1,26766.0,119448.0,2025-01-17
FUT4,45674.0,10390.0,10390.0,10160.0,10170.0,11722.0,55213.0,2025-01-17
FUT8,45674.0,75.4,75.45,74.45,74.9,911.0,8029.0,2025-01-17
FUT9,45674.0,78.25,78.25,77.3,77.7,82.0,1757.0,2025-01-17
FUT10,45678.0,81425.0,81425.0,81425.0,81425.0,1.0,71.0,2025-01-21
FUT3,45678.0,93.775,94.05,91.3,91.475,242.0,4880.0,2025-01-21
FUT5,45678.0,102.85,103.55,100.85,101.025,5775.0,28217.0,2025-01-21
FUT6,45678.0,101.35,102.075,99.85,100.075,5556.0,22207.0,2025-01-21
FUT7,45678.0,8460.0,8492.5,8377.5,8412.5,3234.0,20504.0,2025-01-21
FUT8,45678.0,75.05,75.575,74.85,75.35,0.0,0.0,2025-01-21
FUT1,45679.0,81.1,81.7,81.0,81.4,11717.0,40422.0,2025-01-22
FUT2,45679.0,86.65,87.375,86.0,87.125,554376.312126069,118189.0,2025-01-22
FUT3,45679.0,91.525,92.05,90.8,92.0,13914.385524810374,4868.0,2025-01-22
FUT7,45679.0,8450.0,8495.0,8400.0,8490.0,3911.0,20919.0,2025-01-22
FUT8,45679.0,75.475,76.2,75.325,76.175,1394.0,8462.0,2025-01-22
FUT10,45680.0,81.8,81.8,81.6,81.6,6.0,81.0,2025-01-23
FUT4,45680.0,10057.5,10145.0,9982.5,10060.0,5711.0,55991.0,2025-01-23
FUT5,45680.0,101.55,102.125,100.675,101.425,3436.0,27671.0,2025-01-23
FUT6,45680.0,100.5,101.1,99.75,100.575,3819.0,22572.0,2025-01-23
FUT8,45680.0,76.175,76.2,75.3,76.1,996.0,8547.0,2025-01-23
FUT9,45680.0,79.025,79.025,78.15,78.9,247.0,2050.0,2025-01-23
FUT2,45681.0,87.525,88.45,86.75,88.075,19346.0,117576.0,2025-01-24
FUT3,45681.0,92.125,93.1,91.6,92.825,96.0,4842.0,2025-01-24
FUT4,45681.0,10112.5,10170.0,10012.5,10145.0,5940.0,56233.0,2025-01-24
FUT5,45681.0,101.925,102.3,100.9,102.15,3924.0,28013.0,2025-01-24
FUT6,45681.0,100.875,101.5,100.1,101.325,3753.0,22741.0,2025-01-24
FUT7,45681.0,8515.0,8532.5,8450.0,8512.5,1983.0,968704.983780356,2025-01-24
FUT8,45681.0,76.225,76.375,75.8,76.275,638.0,8554.0,2025-01-24
FUT9,45681.0,78.9,79.225,78.65,79.025,223.0,2074.0,2025-01-24
FUT2,45684.0,87.85,90.475,87.5,89.65,26549.0,118527.0,2025-01-27
FUT5,45684.0,101.75,103.775,101.525,103.55,4758.0,27845.0,2025-01-27
FUT6,45684.0,100.925,102.575,100.75,102.275,4460.0,22821.0,2025-01-27
FUT7,45684.0,8492.5,8535.0,8462.5,8495.0,3265.0,21613.0,2025-01-27
FUT8,45684.0,75.85,76.25,75.55,75.7,1699.0,9111.0,2025-01-27
FUT3,45685.0,94.65,95.75,94.65,95.275,197.0,4842.0,2025-01-28
FUT4,45685.0,10350.0,10435.0,10337.5,10397.5,100063.6953075322,56613.0,2025-01-28
FUT5,45685.0,103.875,104.75,103.825,104.55,3807.0,2282127.14092158,2025-01-28
FUT6,45685.0,102.55,103.35,102.475,103.15,2581.0,23103.0,2025-01-28
FUT9,45685.0,78.725,79.05,78.725,79.05,181.0,2169.0,2025-01-28
FUT1,45686.0,84.0,84.45,83.725,83.875,10882.0,29517.0,2025-01-29
FUT2,45686.0,90.975,92.5,90.4,91.2,26766.0,122794.0,2025-01-29
FUT3,45686.0,95.2,96.45,95.2,95.275,211.0,4894.0,2025-01-29
FUT5,45686.0,104.725,105.0,103.775,103.825,5180.0,29330.0,2025-01-29
FUT7,45686.0,8565.0,8570.0,8505.0,8505.0,2887.0,22710.0,2025-01-29
FUT8,45686.0,76.35,76.475,75.775,75.825,1348.0,9602.0,2025-01-29
FUT1,45687.0,84.0,84.675,83.95,84.25,6492.0,28924.0,2025-01-30
FUT10,45687.0,82.2,82.8,82.2,82.8,10.0,133.0,2025-01-30
FUT2,45687.0,91.3,92.75,90.9,91.75,19100.0,125452.0,2025-01-30
FUT3,45687.0,95.0,96.45,94.65,95.6,138.0,4916.0,2025-01-30
FUT4,45687.0,10335.0,10445.0,10287.5,10362.5,7533.0,58259.0,2025-01-30
FUT5,45687.0,103.75,104.725,103.6,104.025,2728.0,29557.0,2025-01-30
FUT6,45687.0,103.075,103.45,102.425,102.85,2487.0,23578.0,2025-01-30
FUT7,45687.0,8560.0,8577.5,8512.5,8535.0,2501.0,23420.0,2025-01-30
FUT9,45687.0,78.7,79.15,78.7,78.775,327.0,43356.53128051807,2025-01-30
FUT1,45688.0,83.85,85.2,83.4,84.3,13834.0,25843.0,2025-01-31
FUT4,45688.0,10230.0,10430.0,10197.5,10292.5,11818.0,58192.0,2025-01-31
FUT5,45688.0,102.875,104.75,102.475,103.525,7089.0,29247.0,2025-01-31
FUT6,45688.0,101.75,103.675,101.45,102.65,8465.0,24384.0,2025-01-31
FUT7,45688.0,8455.0,8575.0,8427.5,8542.5,4318.0,23710.0,2025-01-31
FUT8,45688.0,75.35,76.6,75.0,76.225,1682.0,10103.0,2025-01-31
FUT4,45691.0,10212.5,10220.0,9917.5,9935.0,18622.0,57669.0,2025-02-03
FUT6,45691.0,101.95,102.1,99.275,99.525,339944.67620925227,25196.0,2025-02-03
FUT7,45691.0,8510.0,8510.0,8310.0,8332.5,4895.0,1910075.4449718527,2025-02-03
FUT9,45691.0,78.35,78.975,77.75,77.95,522.0,2513.0,2025-02-03
FUT1,45692.0,84.55,85.4,84.5,85.175,8911.0,24510.0,2025-02-04
FUT10,45692.0,81.525,81.525,81.525,81.525,4.0,142.0,2025-02-04
FUT2,45692.0,87.525,89.9,86.425,89.725,36895.0,4714693.31164078,2025-02-04
FUT4,45692.0,10047.5,10227.5,9917.5,10182.5,13564.0,58079.0,2025-02-04
FUT5,45692.0,101.15,102.975,100.1,102.525,5587.0,29114.0,2025-02-04
FUT6,45692.0,100.525,102.2,99.625,101.725,5061.0,25651.0,2025-02-04
FUT8,45692.0,75.125,76.2,74.675,75.7,801.0,10197.0,2025-02-04
FUT2,45693.0,90.125,91.825,89.975,91.7,0.0,0.0,2025-02-05
FUT5,45693.0,102.825,104.625,102.825,104.625,495379.0054806919,29684.0,2025-02-05
FUT6,45693.0,102.025,103.5,102.0,103.475,5072.0,26327.0,2025-02-05
FUT7,45693.0,8507.5,8597.5,8505.0,8587.5,3650.0,24503.0,2025-02-05
FUT8,45693.0,75.975,76.85,75.975,76.7,1547.0,10841.0,2025-02-05
FUT1,45694.0,86.65,86.775,86.125,86.675,5800.0,23664.0,2025-02-06
FUT2,45694.0,91.8,92.2,90.575,91.7,18756.0,122506.0,2025-02-06
FUT5,45694.0,104.625,104.825,103.825,104.65,3627.0,30059.0,2025-02-06
FUT6,45694.0,103.375,103.7,102.85,103.625,4407.0,27195.0,2025-02-06
FUT7,45694.0,8595.0,8597.5,8547.5,8590.0,209031.95735875005,24992.0,2025-02-06
FUT9,45694.0,79.475,79.775,79.45,79.775,205.0,2828.0,2025-02-06
FUT5,45695.0,104.7,105.225,104.025,104.925,6316.0,30824.0,2025-02-07
FUT6,45695.0,103.75,104.3,103.05,103.925,6829.0,28280.0,2025-02-07
FUT7,45695.0,8592.5,8637.5,8512.5,8615.0,0.0,-0.0,2025-02-07
FUT8,45695.0,76.95,77.15,76.125,77.0,2323.0,11831.0,2025-02-07
FUT10,45698.0,83.5,83.825,83.5,83.825,21.0,162.0,2025-02-10
FUT4,45698.0,10427.5,10495.0,10300.0,10395.0,10557.0,59600.0,2025-02-10
FUT5,45698.0,105.175,105.5,103.8,104.775,5797.0,31782.0,2025-02-10
FUT6,45698.0,104.0,104.475,103.0,103.825,5662.0,28107.0,2025-02-10
FUT8,45698.0,77.075,77.475,76.875,76.925,2384.0,12104.0,2025-02-10
FUT9,45698.0,79.95,80.35,79.8,79.8,354.0,3087.0,2025-02-10
FUT1,45699.0,88.125,88.775,88.125,88.7,6041.0,22580.0,2025-02-11
FUT4,45699.0,10395.0,10480.0,10367.5,10465.0,9341.0,59696.0,2025-02-11
FUT5,45699.0,104.775,105.35,104.275,105.125,6225.0,32569.0,2025-02-11
FUT7,45699.0,8620.0,8665.0,8595.0,8650.0,4895.0,26595.0,2025-02-11
FUT10,45700.0,83.825,84.0,83.825,84.0,115.0,266.0,2025-02-12
FUT2,45700.0,93.4,94.75,93.325,94.175,27086.0,126690.0,2025-02-12
FUT6,45700.0,104.275,105.15,104.15,105.0,6220.0,29164.0,2025-02-12
FUT1,45701.0,89.375,89.45,89.075,89.35,3326.0,18263.0,2025-02-13
FUT2,45701.0,93.95,94.475,92.875,93.15,0.0,0.0,2025-02-13
FUT3,45701.0,97.775,98.075,96.8,96.975,216.0,5275.0,2025-02-13
FUT5,45701.0,106.15,106.65,105.475,105.75,6173.0,34473.0,2025-02-13
FUT6,45701.0,104.85,105.325,104.2,104.375,5305.0,29446.0,2025-02-13
FUT7,45701.0,8667.5,8687.5,8597.5,8627.5,4490.0,29455.0,2025-02-13
FUT9,45701.0,80.4,80.4,79.9,80.3,295.0,3604.0,2025-02-13
FUT10,45702.0,83.675,83.775,83.675,83.725,8.0,275.0,2025-02-14
FUT2,45702.0,94.1,94.325,92.325,92.575,20300.0,128288.0,2025-02-14
FUT4,45702.0,10575.0,10617.5,10437.5,10462.5,9004.0,61708.0,2025-02-14
FUT7,45702.0,8675.0,8677.5,8597.5,8610.0,2793.0,29420.0,2025-02-14
FUT8,45702.0,77.4,77.525,77.025,77.175,1292.0,14271.0,2025-02-14
FUT9,45702.0,80.425,80.425,80.05,80.25,301.0,3627.0,2025-02-14
FUT2,45706.0,97.475,5887.157018268109,96.85,97.025,109.0,5326.0,2025-02-18
FUT5,45706.0,104.875,105.275,104.325,104.4,4569.0,29572.0,2025-02-18
FUT6,45706.0,86.475,86.825,86.375,86.5,4118.0,29724.0,2025-02-18
FUT8,45706.0,80.525,80.7,80.3,80.55,230.0,3680.0,2025-02-18
FUT9,45706.0,84.05,84.2,84.05,84.1,34.0,300.0,2025-02-18
FUT1,45707.0,92.6,92.7,89.625,89.65,36551.0,124916.0,2025-02-19
FUT2,45707.0,96.35,96.35,93.425,93.625,344.0,5299.0,2025-02-19
FUT5,45707.0,104.0,104.65,101.4,101.55,6282.0,30076.0,2025-02-19
FUT6,45707.0,86.475,86.475,84.7,84.9,5094.0,29808.0,2025-02-19
FUT9,45707.0,84.125,5176.0301626339,83.75,83.95,42.0,295.0,2025-02-19
FUT1,45708.0,89.5,90.375,88.4,88.6,32137.0,121870.0,2025-02-20
FUT4,45708.0,10247.5,10275.0,10137.5,10157.5,5017.0,36865.0,2025-02-20
FUT6,45708.0,84.8,85.0,83.925,84.125,0.0,0.0,2025-02-20
FUT8,45708.0,79.95,80.225,79.15,79.325,338.0,3788.0,2025-02-20
FUT9,45708.0,83.95,84.0,83.175,83.175,32.0,304.0,2025-02-20
FUT1,45709.0,88.525,89.15,87.6,87.675,32422.0,117335.0,2025-02-21
FUT4,45709.0,10205.0,10257.5,10095.0,10190.0,7385.0,36733.0,2025-02-21
FUT6,45709.0,84.35,84.675,83.6,84.2,3742.0,30158.0,2025-02-21
FUT7,45709.0,75.975,76.525,75.625,76.275,1585.0,15099.0,2025-02-21
FUT11,45712.0,94550.0,94550.0,94550.0,94550.0,0.0,0.0,2025-02-24
FUT2,45712.0,92.275,92.45,91.425,91.45,168.0,5178.0,2025-02-24
FUT3,45712.0,100.975,101.025,99.825,99.95,12034.0,60369.0,2025-02-24
FUT4,45712.0,10235.0,10235.0,10132.5,10140.0,6085.0,37332.0,2025-02-24
FUT6,45712.0,84.4,84.675,84.025,84.15,3324.0,30402.0,2025-02-24
FUT7,45712.0,76.35,76.675,76.05,76.4,1546.0,15387.0,2025-02-24
FUT8,45712.0,79.9,80.125,79.35,79.925,598.0,4131.0,2025-02-24
FUT1,45713.0,87.525,87.65,86.375,86.7,29859.0,110280.0,2025-02-25
FUT2,45713.0,91.55,91.6,90.425,90.6,0.0,0.0,2025-02-25
FUT3,45713.0,100.15,100.15,98.75,99.175,16414.0,60588.0,2025-02-25
FUT4,45713.0,10170.0,10170.0,10022.5,10057.5,6538.0,37537.0,2025-02-25
FUT5,45713.0,100.7,100.85,99.6,99.9,6726.0,31898.0,2025-02-25
FUT6,45713.0,84.15,84.35,83.325,83.675,3856.0,30733.0,2025-02-25
FUT8,45713.0,79.975,79.975,79.15,79.275,176.0,4146.0,2025-02-25
FUT1,45714.0,86.725,88.6,86.575,88.2,31132.0,107481.0,2025-02-26
FUT2,45714.0,90.875,92.525,90.725,92.375,290.0,5091.0,2025-02-26
FUT3,45714.0,99.4,101.1,99.05,100.825,15919.0,60352.0,2025-02-26
FUT5,45714.0,100.175,101.65,99.85,101.475,0.0,0.0,2025-02-26
FUT1,45715.0,87.2,87.275,84.3,84.3,48124.0,107350.0,2025-02-27
FUT4,45715.0,10155.0,10177.5,9920.0,9947.5,8845.0,37562.0,2025-02-27
FUT5,45715.0,100.925,100.925,98.375,98.55,8752.0,32515.0,2025-02-27
FUT8,45715.0,80.0,80.1,79.15,79.675,487.0,4350.0,2025-02-27
FUT9,45715.0,83.85,83.85,82.925,82.925,40.0,358.0,2025-02-27
FUT1,45716.0,84.875,85.55,83.6,84.075,35941.0,103982.0,2025-02-28
FUT2,45716.0,89.8,89.875,87.3,87.9,752.0,5069.0,2025-02-28
FUT3,45716.0,98.125,98.65,94.725,95.525,21010.0,58734.0,2025-02-28
FUT5,45716.0,99.25,99.65,95.525,96.425,10044.0,32101.0,2025-02-28
FUT8,45716.0,80.05,80.2,78.775,79.3,963.0,4589.0,2025-02-28
FUT1,45719.0,84.3,84.675,82.725,83.725,37157.0,100689.0,2025-03-03
FUT2,45719.0,88.125,88.325,86.925,87.65,538.0,5069.0,2025-03-03
FUT3,45719.0,95.675,96.075,94.5,95.4,21034.0,4002198.860105114,2025-03-03
FUT4,45719.0,9725.0,9807.5,9632.5,9735.0,9936.0,38171.0,2025-03-03
FUT7,45719.0,75.875,2321.4599693190075,75.325,76.125,3243.0,17835.0,2025-03-03
FUT9,45719.0,82.9,84.0,82.9,83.85,89.0,477.0,2025-03-03
FUT2,45720.0,87.325,87.325,84.85,85.35,862.0,5075.0,2025-03-04
FUT5,45720.0,95.875,95.925,93.525,94.625,0.0,0.0,2025-03-04
FUT6,45720.0,81.6,81.85,79.925,80.625,4852.0,30755.0,2025-03-04
FUT2,45721.0,86.425,87.775,86.15,87.35,409.0,5127.0,2025-03-05
FUT4,45721.0,9637.5,9725.0,9600.0,9632.5,10423.0,38376.0,2025-03-05
FUT6,45721.0,81.65,81.675,80.75,81.225,5111.0,30882.0,2025-03-05
FUT7,45721.0,75.575,75.575,74.7,75.175,0.0,0.0,2025-03-05
FUT8,45721.0,79.0,79.075,78.35,78.8,291.0,4999.0,2025-03-05
FUT4,45722.0,9630.0,9860.0,9555.0,9825.0,9279.0,38468.0,2025-03-06
FUT5,45722.0,94.825,97.125,94.6,96.75,0.0,0.0,2025-03-06
FUT6,45722.0,81.15,82.05,80.575,81.65,6611.0,30997.0,2025-03-06
FUT2,45723.0,90.05,91.0,89.95,90.8,514.0,4962.0,2025-03-07
FUT3,45723.0,97.15,2489.4156204617398,96.925,98.15,31881.0,60768.0,2025-03-07
FUT4,45723.0,9860.0,10077.5,9820.0,9942.5,14119.0,37836.0,2025-03-07
FUT1,45726.0,87.325,88.425,87.1,87.925,39828.0,67953.0,2025-03-10
FUT3,45726.0,98.2,99.05,97.5,98.525,26773.0,63689.0,2025-03-10
FUT4,45726.0,9935.0,10025.0,9865.0,9980.0,8016.0,37287.0,2025-03-10
FUT6,45726.0,82.325,84.05,82.075,83.75,4467.0,31794.0,2025-03-10
FUT7,45726.0,75.75,77.15,75.25,76.925,2081.0,19515.0,2025-03-10
FUT8,45726.0,79.35,80.3,78.625,80.25,433.0,5466.0,2025-03-10
FUT2,45727.0,90.975,91.375,89.95,90.275,540.0,4868.0,2025-03-11
FUT3,45727.0,98.525,98.975,97.525,98.35,26930.0,68944.0,2025-03-11
FUT5,45727.0,98.925,99.225,98.0,98.7,7917.0,32295.0,2025-03-11
FUT7,45727.0,76.85,77.375,76.75,77.275,2760.0,20420.0,2025-03-11
FUT8,45727.0,80.0,80.525,80.0,80.5,0.0,0.0,2025-03-11
FUT1,45728.0,86.4,87.4,85.825,86.5,34232.0,55072.0,2025-03-12
FUT2,45728.0,90.075,91.175,89.875,90.325,343.0,4905.0,2025-03-12
FUT4,45728.0,9950.0,10037.5,9917.5,9975.0,9474.0,38137.0,2025-03-12
FUT6,45728.0,84.0,84.325,83.65,84.1,4860.0,32724.0,2025-03-12
FUT7,45728.0,77.175,77.3,76.85,77.15,2887.0,21288.0,2025-03-12
FUT8,45728.0,80.375,80.45,80.05,80.325,1139.0,6030.0,2025-03-12
FUT2,45729.0,90.15,90.15,88.625,88.825,283.0,4822.0,2025-03-13
FUT3,45729.0,98.275,98.35,95.875,96.125,2284249.0019246503,82139.0,2025-03-13
FUT4,45729.0,9950.0,9950.0,9710.0,9725.0,13498.0,38343.0,2025-03-13
FUT5,45729.0,98.85,98.85,96.55,96.675,8374.0,33601.0,2025-03-13
FUT7,45729.0,77.025,77.05,75.95,76.625,2819.0,21454.0,2025-03-13
FUT1,45730.0,86.2,87.075,85.025,86.6,19858.0,45237.0,2025-03-14
FUT4,45730.0,9775.0,9777.5,9615.0,9717.5,5597.0,38050.0,2025-03-14
FUT8,45730.0,80.3,80.3,79.5,80.05,1034.0,367949.2875213942,2025-03-14
FUT9,45730.0,84.0,84.0,83.375,83.4,6006.780062080288,1225.0,2025-03-14
FUT2,45733.0,90.5,91.9,90.4,91.525,460.0,4732.0,2025-03-17
FUT8,45733.0,80.125,80.5,80.0,80.35,822.0,6375.0,2025-03-17
FUT9,45733.0,83.975,84.0,83.725,83.925,289.0,1416.0,2025-03-17
FUT1,45734.0,87.95,88.2,86.325,87.5,21206.0,41126.0,2025-03-18
FUT11,45734.0,94.2,94.2,94.2,94.2,2.0,22.0,2025-03-18
FUT3,45734.0,99.175,99.325,96.025,97.2,23586.0,85347.0,2025-03-18
FUT5,45734.0,99.05,99.125,96.65,97.775,6813.0,34624.0,2025-03-18
FUT6,45734.0,83.925,84.0,82.65,83.55,5390.0,1165593.6265197557,2025-03-18
FUT7,45734.0,76.95,77.0,76.1,76.975,2434.0,20804.0,2025-03-18
FUT4,45735.0,9805.0,9850.0,9705.0,9782.5,0.0,0.0,2025-03-19
FUT7,45735.0,76.9,77.05,76.475,76.825,2528.0,21026.0,2025-03-19
FUT8,45735.0,80.325,80.525,80.1,80.325,838.0,6902.0,2025-03-19
FUT1,45736.0,85.675,86.475,85.225,85.65,10192.0,38456.0,2025-03-20
FUT2,45736.0,88.7,89.55,88.15,88.6,192.0,4783.0,2025-03-20
FUT4,45736.0,9787.5,9880.0,9690.0,9762.5,5846.0,38718.0,2025-03-20
FUT5,45736.0,97.4,98.025,96.2,96.875,3981.0,34360.0,2025-03-20
FUT8,45736.0,80.375,80.525,79.4,79.875,724.0,7017.0,2025-03-20
FUT9,45736.0,84.1,84.1,83.175,83.55,194.0,1665.0,2025-03-20
FUT1,45737.0,85.55,86.925,85.375,86.05,12022.0,37952.0,2025-03-21
FUT3,45737.0,96.275,98.625,95.65,97.375,20655.0,88351.0,2025-03-21
FUT5,45737.0,97.1,98.775,96.275,97.8,3460.0,34408.0,2025-03-21
FUT7,45737.0,76.5,77.15,76.25,76.975,1603.0,21675.0,2025-03-21
FUT2,45740.0,88.975,88.975,87.625,88.475,329.0,4652.0,2025-03-24
FUT4,45740.0,9875.0,9880.0,9572.5,9677.5,8540.0,39132.0,2025-03-24
FUT5,45740.0,98.15,98.15,95.1,96.05,5003.0,34332.0,2025-03-24
FUT8,45740.0,80.3,80.325,79.0,79.525,637.0,6972.0,2025-03-24
FUT9,45740.0,84.025,84.025,82.475,82.95,88.0,1740.0,2025-03-24
FUT11,45741.0,94.05,94.05,94.05,94.05,1.0,85.0,2025-03-25
FUT3,45741.0,96.075,98.55,96.05,96.3,23635.0,89896.0,2025-03-25
FUT5,45741.0,96.425,98.325,96.425,96.625,5642.0,34744.0,2025-03-25
FUT6,45741.0,82.575,83.725,82.55,82.775,5493.0,34347.0,2025-03-25
